Item UPC,Top 500,Image Count,ID,UPC,GS1 View,Image 1 Mime Type,Image 1 Date Added,Image 1 Source,Image 1 Description,Image 1 Path,Image 2 Mime Type,Image 2 Date Added,Image 2 Source,Image 2 Description,Image 2 Path,Image 3 Mime Type,Image 3 Date Added,Image 3 Source,Image 3 Description,Image 3 Path,Image 4 Mime Type,Image 4 Date Added,Image 4 Source,Image 4 Description,Image 4 Path,Image 5 Mime Type,Image 5 Date Added,Image 5 Source,Image 5 Description,Image 5 Path,Image 6 Mime Type,Image 6 Date Added,Image 6 Source,Image 6 Description,Image 6 Path,Image 7 Mime Type,Image 7 Date Added,Image 7 Source,Image 7 Description,Image 7 Path,Image 8 Mime Type,Image 8 Date Added,Image 8 Source,Image 8 Description,Image 8 Path,Image 9 Mime Type,Image 9 Date Added,Image 9 Source,Image 9 Description,Image 9 Path
077644301329,152,9,59778,00077644301329,A1L1,image/tiff,02/25/2011,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.tif,image/jpeg,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.jpg?originalFormat=tif&size=50x50,image/png,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.png?originalFormat=tif&size=50x50,image/jpeg,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.jpg?originalFormat=tif&size=150x150,image/png,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.png?originalFormat=tif&size=150x150,image/jpeg,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.jpg?originalFormat=tif&size=200x200,image/png,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.png?originalFormat=tif&size=200x200,image/jpeg,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.jpg?originalFormat=tif&size=600x600,image/png,02/25/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/226/736d6a5d-345c-43cc-9457-51125fac2c5f.png?originalFormat=tif&size=600x600
031200016034,154,1,79146,00031200016034,A1C1,image/png,11/29/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/423/088ff075-64f3-4ac3-9747-fd276026522f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,1,79146,00031200016034,A2C1,image/png,11/29/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/423/b0b859ec-e9a5-43ec-be55-5bec635f1cf8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,1,79146,00031200016034,A3C1,image/png,11/29/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/423/0f71d0bb-09ff-4731-bfa7-7dda0cb73426.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,1,79146,00031200016034,A7C1,image/png,11/29/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/423/6193f825-f3ba-4db6-aa86-b202e541828e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,1,79146,00031200016034,A8C1,image/png,11/29/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/423/81bf22a5-cf59-4e84-b34f-a6c8d9d3034d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,1,79146,00031200016034,A9C1,image/png,11/29/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/423/b24c8a1c-4d2c-459d-954c-4479391b517a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016034,154,9,79146,00031200016034,A1R1,image/tiff,11/29/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.tif,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.jpg?originalFormat=tif&size=50x50,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.png?originalFormat=tif&size=50x50,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.jpg?originalFormat=tif&size=150x150,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.png?originalFormat=tif&size=150x150,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.jpg?originalFormat=tif&size=200x200,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.png?originalFormat=tif&size=200x200,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.jpg?originalFormat=tif&size=600x600,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/423/471e79c0-ac58-438c-a184-a491a691b1a9.png?originalFormat=tif&size=600x600
031200016034,154,9,79146,00031200016034,A1L1,image/tiff,11/29/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.tif,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.jpg?originalFormat=tif&size=50x50,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.png?originalFormat=tif&size=50x50,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.jpg?originalFormat=tif&size=150x150,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.png?originalFormat=tif&size=150x150,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.jpg?originalFormat=tif&size=200x200,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.png?originalFormat=tif&size=200x200,image/jpeg,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.jpg?originalFormat=tif&size=600x600,image/png,11/29/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/423/1a99311e-8f2f-40fb-a6ac-e915f9a03194.png?originalFormat=tif&size=600x600
613008721831,156,1,32730,00613008721831,A1C1,image/tga,05/14/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/659/f2d621c1-1b43-45e3-a6df-311d17f18bf0.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,1,32730,00613008721831,A2C1,image/tga,05/14/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/659/5ee48781-c335-4c95-a5c4-d3dc63836cc7.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,1,32730,00613008721831,A3C1,image/tga,05/14/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/659/c71bae2e-bb05-4ccd-a956-04aab202d099.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,1,32730,00613008721831,A7C1,image/tga,05/14/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/659/52d6a3d3-9113-4323-96f8-0d8c4bd9e311.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,1,32730,00613008721831,A8C1,image/tga,05/14/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/659/e65f5f23-9926-4d30-b464-5ce00ae9eaab.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,1,32730,00613008721831,A9C1,image/tga,05/14/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/659/64000f79-9444-4294-be45-e286bf7e06be.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008721831,156,9,32730,00613008721831,A1R1,image/tiff,05/14/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.tif,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.jpg?originalFormat=tif&size=50x50,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.png?originalFormat=tif&size=50x50,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.jpg?originalFormat=tif&size=150x150,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.png?originalFormat=tif&size=150x150,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.jpg?originalFormat=tif&size=200x200,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.png?originalFormat=tif&size=200x200,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.jpg?originalFormat=tif&size=600x600,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/659/321d05dd-3e45-4f0d-b069-b30a5fde6e74.png?originalFormat=tif&size=600x600
613008721831,156,9,32730,00613008721831,A1L1,image/tiff,05/14/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.tif,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.jpg?originalFormat=tif&size=50x50,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.png?originalFormat=tif&size=50x50,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.jpg?originalFormat=tif&size=150x150,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.png?originalFormat=tif&size=150x150,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.jpg?originalFormat=tif&size=200x200,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.png?originalFormat=tif&size=200x200,image/jpeg,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.jpg?originalFormat=tif&size=600x600,image/png,05/14/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/659/f93e498e-c23d-47db-9e97-2f441e540816.png?originalFormat=tif&size=600x600
071300000755,157,1,16266,00071300000755,A1C1,image/tga,05/24/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/703/490daf05-b851-4ada-bd9a-03ffec67e519.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071300000755,157,1,16266,00071300000755,A2C1,image/tga,05/24/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/703/0c020bb0-73df-47bf-98b0-b93b60b45c64.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071300000755,157,1,16266,00071300000755,A3C1,image/tga,05/24/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/703/c6deaa13-df3c-4b9e-9b0f-3c0367283f1f.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A1C1,image/tga,02/22/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/282/b623bb29-44c6-42c6-9369-36a1a79d6baa.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A2C1,image/tga,02/22/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/282/35de0cf9-08ef-4528-8152-af5f53c4df70.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A3C1,image/tga,02/22/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/282/45ef04bc-cf33-477b-970c-fe2099e2a9e3.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A7C1,image/tga,02/22/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/282/88a0c6a2-17e5-4b9d-bf4f-72bf80c2ce23.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A8C1,image/tga,02/22/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/282/3acad9dc-93c8-44f6-8749-19027ef996ef.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,1,13635,00049200057803,A9C1,image/tga,02/22/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/282/a78361fe-cf64-4491-80fd-96047f25a244.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049200057803,158,9,13635,00049200057803,A1R1,image/tiff,02/22/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.tif,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.jpg?originalFormat=tif&size=50x50,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.png?originalFormat=tif&size=50x50,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.jpg?originalFormat=tif&size=150x150,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.png?originalFormat=tif&size=150x150,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.jpg?originalFormat=tif&size=200x200,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.png?originalFormat=tif&size=200x200,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.jpg?originalFormat=tif&size=600x600,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/282/8399d80a-30d2-4a45-a924-e488dc197f8d.png?originalFormat=tif&size=600x600
049200057803,158,9,13635,00049200057803,A1L1,image/tiff,02/22/2012,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.tif,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.jpg?originalFormat=tif&size=50x50,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.png?originalFormat=tif&size=50x50,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.jpg?originalFormat=tif&size=150x150,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.png?originalFormat=tif&size=150x150,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.jpg?originalFormat=tif&size=200x200,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.png?originalFormat=tif&size=200x200,image/jpeg,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.jpg?originalFormat=tif&size=600x600,image/png,02/22/2012,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/282/5e70532d-a663-4bf6-8681-992315e1c975.png?originalFormat=tif&size=600x600
071300001240,159,1,40644,00071300001240,A1C1,image/tga,05/29/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/712/38a78b93-443d-45c9-8b3b-137dbbdc63b6.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071300001240,159,1,40644,00071300001240,A2C1,image/tga,05/29/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/712/7fb285bc-1c03-463b-973f-66a49badbc29.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071300001240,159,1,40644,00071300001240,A3C1,image/tga,05/29/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/712/03547cb3-cf11-4796-a00c-257b79de1c1c.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019600052005,160,1,41994,00019600052005,A1C1,image/tga,06/05/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/735/503c7f25-b24b-42b8-bcf4-be3ac4c5d398.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019600052005,160,1,41994,00019600052005,A2C1,image/tga,06/05/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/735/c0701b06-e679-4b5b-a493-016691a4bc77.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019600052005,160,1,41994,00019600052005,A3C1,image/tga,06/05/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/735/8e57b552-52fe-4cd0-aea6-39c886858b6d.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A1C1,image/tga,07/18/2011,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/423/f4a4d4f2-9e1e-415e-bb9b-b30246aee2ae.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A2C1,image/tga,07/18/2011,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/423/3e0e09b0-cc85-4863-ba50-4acacea4851a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A3C1,image/tga,07/18/2011,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/423/f8e671e1-2374-4f35-ad56-eed21191306a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A7C1,image/tga,07/18/2011,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/423/5a1b13f5-8cfc-4bb6-8cd5-80fc677de9a0.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A8C1,image/tga,07/18/2011,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/423/2c8bf2fa-4636-4ec3-9758-875e92bb1545.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,1,110588,00025500003672,A9C1,image/tga,07/18/2011,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/423/c1a7fc85-1e32-4698-8fe7-ee90aba237ea.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025500003672,161,9,110588,00025500003672,A1R1,image/tiff,07/18/2011,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.tif,image/jpeg,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.jpg?originalFormat=tif&size=50x50,image/png,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.png?originalFormat=tif&size=50x50,image/jpeg,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.jpg?originalFormat=tif&size=150x150,image/png,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.png?originalFormat=tif&size=150x150,image/jpeg,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.jpg?originalFormat=tif&size=200x200,image/png,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.png?originalFormat=tif&size=200x200,image/jpeg,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.jpg?originalFormat=tif&size=600x600,image/png,07/18/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/423/f924ca93-047b-4b81-8838-781a0dda7997.png?originalFormat=tif&size=600x600
